DATAFLOW,LAST UPDATE,freq,unit,NUTS2,TIME_PERIOD,POP_DICHTE,OBS_FLAG
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2009,58.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2010,59.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2011,59.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2012,58.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2013,57.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2014,56.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2015,57.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2016,55.3,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2017,54.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2018,53.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG32,2019,53.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2008,67.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2009,67.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2010,67.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2011,66.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2012,66.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2013,66.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2014,66.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2015,65.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2016,64.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2017,64.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2018,64.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG33,2019,63.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2008,55.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2009,55.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2010,55.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2011,55.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2012,55.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2013,54.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2014,54.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2015,54.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2016,53.6,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2017,53.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2018,52.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG34,2019,52.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2008,104.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2009,105.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2010,106.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2011,106.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2012,106.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2013,106.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2014,105.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2015,107.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2016,104.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2017,104.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2018,104.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG41,2019,103.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2008,67.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2009,66.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2010,67.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2011,67.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2012,67.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2013,66.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2014,66.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2015,66.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2016,64.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2017,64.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2018,63.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,BG42,2019,63.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2008,171.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2009,175.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2010,177.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2011,180.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2012,182.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2013,185.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2014,188.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2015,191.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2016,194.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2017,196.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2018,198.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH01,2019,199.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2008,176.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2009,177.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2010,178.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2011,180.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2012,181.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2013,183.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2014,185.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2015,187.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2016,189.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2017,191.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2018,192.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH02,2019,193.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2008,534.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2009,541.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2010,546.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2011,551.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2012,556.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2013,563.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2014,569.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2015,575.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2016,587.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2017,593.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2018,598.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH03,2019,603.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2008,794.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2009,808.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2010,818.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2011,832.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2012,843.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2013,853.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2014,864.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2015,876.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2016,893.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2017,904.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2018,914.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH04,2019,925.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2008,95.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2009,96.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2010,97.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2011,98.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2012,98.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2013,99.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2014,100.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2015,101.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2016,102.7,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2017,103.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2018,104.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH05,2019,104.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2008,170.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2009,172.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2010,174.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2011,176.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2012,178.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2013,180.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2014,182.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2015,184.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2016,186.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2017,188.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2018,190.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH06,2019,191.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2008,120.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2009,121.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2010,123.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2011,122.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2012,123.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2013,125.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2014,127.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2015,128.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2016,129.2,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2017,129.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2018,129.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CH07,2019,128.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2008,85.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2009,87.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2010,90.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2011,92.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2012,93.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2013,93.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2014,92.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2015,92.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2016,92.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2017,93.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2018,94.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CY00,2019,95.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2008,2482.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2009,2516.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2010,2536.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2011,2550.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2012,2563.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2013,2564.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2014,2577.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2015,2604.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2016,2626.8,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2017,2654.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2018,2683.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ01,2019,2714.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2008,112.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2009,114.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2010,116.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2011,117.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2012,119.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2013,120.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2014,121.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2015,122.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2016,124.4,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2017,125.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2018,127.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ02,2019,128.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2008,70.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2009,70.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2010,70.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2011,70.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2012,70.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2013,70.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2014,71.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2015,71.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2016,70.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2017,71.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2018,71.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ03,2019,71.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2008,133.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2009,133.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2010,133.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2011,133.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2012,133.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2013,133.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2014,132.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2015,132.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2016,132.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2017,131.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2018,131.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ04,2019,131.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2008,122.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2009,122.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2010,123.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2011,123.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2012,123.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2013,123.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2014,122.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2015,123.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2016,123.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2017,123.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2018,123.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ05,2019,123.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2008,121.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2009,121.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2010,122.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2011,122.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2012,122.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2013,122.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2014,122.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2015,122.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2016,123.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2017,123.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2018,123.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ06,2019,124.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2008,134.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2009,134.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2010,134.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2011,134.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2012,134.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2013,134.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2014,134.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2015,133.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2016,133.6,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2017,133.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2018,133.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ07,2019,133.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2008,233.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2009,233.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2010,232.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2011,232.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2012,231.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2013,230.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2014,229.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2015,228.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2016,228.0,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2017,227.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2018,226.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,CZ08,2019,226.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2008,379.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2009,379.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2010,379.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2011,371.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2012,372.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2013,375.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2014,378.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2015,382.6,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2016,387.1,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2017,389.8,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2018,392.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE11,2019,393.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2008,396.0,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2009,396.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2010,396.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2011,385.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2012,387.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2013,389.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2014,392.1,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2015,396.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2016,403.9,b
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2017,406.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2018,408.2,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE12,2019,409.3,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2008,234.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2009,234.7,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2010,234.9,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2011,229.4,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2012,230.5,
ESTAT:TGS00024(1.0),20/08/21 23:00:00,A,PER_KM2,DE13,2013,231.7,
